_id,ltable_business_id,rtable_id,ltable_name2,ltable_address,ltable_address_num,ltable_postal_code,ltable_latitude,ltable_longitude,rtable_name2,rtable_address,rtable_address_num,rtable_zipcode,rtable_latitude,rtable_longitude
18435,2p5J9bc0acslM4XBNcXAJQ,17502344,papa john's pizza,2604 E Washington Ave,2604.0,53704.0,43.1008373163,-89.3489094618,little caesars pizza,"2833 E Washington Ave, Madison, WI 53704",2833.0,53704.0,43.1024,-89.3458
18454,XggUqVcri5eth2_ZqILqqA,17502345,little caesar's pizza,700 S Gammon Rd,700.0,53719.0,43.0497827,-89.504127,little caesars pizza,"700 S Gammon Rd, Madison, WI 53719",700.0,53719.0,43.0502,-89.5033
18494,QR2V_Iutb9tEoXVBYPo-Kw,17502345,spinners pizza,"2125 McComb Rd, Ste 110",2125.0,53589.0,42.91747,-89.247405,little caesars pizza,"700 S Gammon Rd, Madison, WI 53719",700.0,53719.0,43.0502,-89.5033
18549,84WYW7OfV-IXUJk95EL5_Q,17502346,samba brazilian grill,"240 W Gilman St, Fl 2",240.0,53703.0,43.07546,-89.393063,locker room sports bar & grill,"1810 Roth St, Madison, WI 53704",1810.0,53704.0,43.1114,-89.3601
18573,wbia2cGn5pUSCZGLYTu0kw,17502346,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,locker room sports bar & grill,"1810 Roth St, Madison, WI 53704",1810.0,53704.0,43.1114,-89.3601
18648,9BeOKr8DGzDEmdoe-FzQbg,17502346,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,locker room sports bar & grill,"1810 Roth St, Madison, WI 53704",1810.0,53704.0,43.1114,-89.3601
18666,Y9Lsu_1dVNarV2wt1t5Cgw,17502346,growlers bar & grille,"Crowne Plaza Madison, 4402 E Washington Ave",4402.0,53704.0,43.1275033,-89.3094196,locker room sports bar & grill,"1810 Roth St, Madison, WI 53704",1810.0,53704.0,43.1114,-89.3601
18755,Lvg2y48cv7xFUJBqoUXmvw,17502348,happy grill mexican restaurant,"2810 E Washington Ave, Ste A",2810.0,53704.0,43.102869,-89.3457212,lombardino's restaurant,"2500 University Ave, Madison, WI 53705",2500.0,53705.0,43.0722,-89.4288
18769,kWItkhjHRuzfC11CP1E0ZQ,17502348,lalo's mexican restaurant,5510 University Ave,5510.0,53705.0,43.0831080044,-89.4756475836,lombardino's restaurant,"2500 University Ave, Madison, WI 53705",2500.0,53705.0,43.0722,-89.4288
18782,VozM1JCr5ymSambcvx0TAg,17502348,lulu's deli and restaurant,2524 University Ave,2524.0,53774.0,43.072576,-89.42972,lombardino's restaurant,"2500 University Ave, Madison, WI 53705",2500.0,53705.0,43.0722,-89.4288
18786,yPgUkQxj8CYPKF89HV65kg,17502348,lombardinos italian restaurant and bar,2500 University Ave,2500.0,53705.0,43.0722926,-89.4289114,lombardino's restaurant,"2500 University Ave, Madison, WI 53705",2500.0,53705.0,43.0722,-89.4288
18799,MuLF5vPE73lGydhv-6xbtA,17502348,perkins restaurant & bakery,5237 University Ave,5237.0,53705.0,43.07865,-89.47178,lombardino's restaurant,"2500 University Ave, Madison, WI 53705",2500.0,53705.0,43.0722,-89.4288
18850,qv1GkpAHu6FszLnWt-kojQ,17502350,mactaggarts market,230 W Lakelawn Pl,230.0,53703.0,43.076974,-89.3943453,mac taggarts market,"230 W Lakelawn Pl, Madison, WI 53703",230.0,53703.0,43.0771,-89.394
18906,A9rIqoqp5OO_56w82PiHEA,17502353,pizza ranch,682 S Grand Ave,682.0,53590.0,43.1710665848,-89.2660852253,pizza oven,"444 Grand Canyon Dr, Madison, WI 53719",444.0,53719.0,43.0573,-89.4963
18935,gWsWtppVufrGfGWw1HcjOA,17502354,dream lanes,13 Atlas Ct,13.0,53714.0,43.0867933,-89.3068682,madison - dream lanes,"13 Atlas Court, Madison, WI 53714",13.0,53714.0,43.0855,-89.3072
18955,NlzU1RxfXaWF6ir-ZWfrLg,17502356,madison cuisine,785 University Ave,785.0,53715.0,43.0730148,-89.3984019,madison avenue,"624 University Ave, Madison, WI 53715",624.0,53715.0,43.0733,-89.3969
18963,OGg60MuC7fTlPaepWqB4bg,17502356,wings over madison,2739 University Ave,2739.0,53705.0,43.0737170375,-89.4354120167,madison avenue,"624 University Ave, Madison, WI 53715",624.0,53715.0,43.0733,-89.3969
19004,HmRI5esljcm7kjWM--7Uyg,17502359,the lone girl brewing company,"114 E Main St, Ste 101",114.0,53597.0,43.1918021377,-89.4542897191,madison sourdough company,"916 Williamson St, Madison, WI 53703",916.0,53703.0,43.079858,-89.369433
19016,PVHC67qH2d6DonAGRxvymA,17502359,paintbar madison,1224 Williamson St,1224.0,53703.0,43.0837945,-89.3635835,madison sourdough company,"916 Williamson St, Madison, WI 53703",916.0,53703.0,43.079858,-89.369433
19026,b_PiGpk0PZyBpckb1TFITg,17502359,madison sourdough patisserie,916 Williamson St,916.0,53703.0,43.0800604,-89.3694798,madison sourdough company,"916 Williamson St, Madison, WI 53703",916.0,53703.0,43.079858,-89.369433
19029,naPGOTVEpRZavvn9-sFg8A,17502359,madison sourdough,916 Williamson St,916.0,53703.0,43.080058,-89.369407,madison sourdough company,"916 Williamson St, Madison, WI 53703",916.0,53703.0,43.079858,-89.369433
19030,Fr3Dz0_fOSGBroXEUF9BiA,17502360,madison's,119 King St,119.0,53703.0,43.0745303938,-89.3805308097,madison's,"119 King St, Madison, WI 53703",119.0,53703.0,43.0745,-89.3816
19031,utC9M5BetVY6GECRyZeLEw,17502364,maharana indian restaurant,1707 Theirer Rd,1707.0,53704.0,43.1224002,-89.3108083,maharana,"1707 Thierer Rd, Madison, WI 53704",1707.0,53704.0,43.1217414,-89.3117102
19039,zi_qqjCzkerE2dT-ViE2JA,17502365,bellini italian restaurant,401 E Washington Ave,401.0,53703.0,43.077324,-89.3799049,maharani indian restaurant,"380 W Washington Ave, Madison, WI 53703",380.0,53703.0,43.0726,-89.3874
19041,FMMNajth88mWX76QVp6N9Q,17502365,maharani restaurant,380 W Washington Ave,380.0,53703.0,43.0719143,-89.389124,maharani indian restaurant,"380 W Washington Ave, Madison, WI 53703",380.0,53703.0,43.0726,-89.3874
19042,Lvg2y48cv7xFUJBqoUXmvw,17502365,happy grill mexican restaurant,"2810 E Washington Ave, Ste A",2810.0,53704.0,43.102869,-89.3457212,maharani indian restaurant,"380 W Washington Ave, Madison, WI 53703",380.0,53703.0,43.0726,-89.3874
19075,RGLC87HVaASIYLxh2RL4hg,17502365,om indian fusion cuisine,3579 E Washington Ave,3579.0,53704.0,43.1154886,-89.3249625,maharani indian restaurant,"380 W Washington Ave, Madison, WI 53703",380.0,53703.0,43.0726,-89.3874
19105,r5qUfdiSL2_hHfdqXBJAMA,17502365,imperial garden chinese restaurant,4214 E Washington Ave,4214.0,53704.0,43.1264618,-89.3115905,maharani indian restaurant,"380 W Washington Ave, Madison, WI 53703",380.0,53703.0,43.0726,-89.3874
19135,w53wITixOgDFWld-X1mMng,17502366,main depot tavern,627 W Main St,627.0,53703.0,43.0672802,-89.392125,main depot,"627 W Main St, Madison, WI 53703",627.0,53703.0,43.0672,-89.3922
19136,oyjibcwohyExYYp8lMJ7eA,17502366,charlie's on main,113 S Main St,113.0,53575.0,42.9259569,-89.384765,main depot,"627 W Main St, Madison, WI 53703",627.0,53703.0,43.0672,-89.3922
19137,Jdtyt2bHpo14dQX5SF_hXQ,17502366,mason's on main,113 S Main St,113.0,53575.0,42.9259418,-89.3846118,main depot,"627 W Main St, Madison, WI 53703",627.0,53703.0,43.0672,-89.3922
19139,pOP4-a9Nf_UtwXfUqIiWng,17502366,main street kitchen,334 E Main St,334.0,53589.0,42.9170047,-89.2173638,main depot,"627 W Main St, Madison, WI 53703",627.0,53703.0,43.0672,-89.3922
19140,ZZr9W_LtZeR1-KrmaVt62Q,17502366,ace's main tap,121 S Main St,121.0,53575.0,42.9258232876,-89.3846596781,main depot,"627 W Main St, Madison, WI 53703",627.0,53703.0,43.0672,-89.3922
19141,0jy1V32K1F_7bM8mu3nK5w,17502366,main street pub & grill,120 E Main St,120.0,53572.0,43.0086740632,-89.7376195907,main depot,"627 W Main St, Madison, WI 53703",627.0,53703.0,43.0672,-89.3922
19142,fVPkpAqN5YCddwMb6QVUMQ,17502366,main street kitchen,120 E Main St,120.0,53589.0,42.9170299,-89.220067,main depot,"627 W Main St, Madison, WI 53703",627.0,53703.0,43.0672,-89.3922
19191,wbia2cGn5pUSCZGLYTu0kw,17502368,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,manna cafe & bakery,"611 N Sherman Ave, Madison, WI 53704",611.0,53704.0,43.1086,-89.3637
19205,ILa-Xv5-h23A9OMrYK17oQ,17502368,manna cafe & bakery,611 N Sherman Ave,611.0,53704.0,43.107431,-89.3636588,manna cafe & bakery,"611 N Sherman Ave, Madison, WI 53704",611.0,53704.0,43.1086,-89.3637
19222,sPtBFklthW_Eq-SAAp068w,17502368,zizo cafe,1101 Sherman Ave,1101.0,53704.0,43.088836,-89.374657,manna cafe & bakery,"611 N Sherman Ave, Madison, WI 53704",611.0,53704.0,43.1086,-89.3637
19223,YvXu5t2QiyZeZ8Gxj7ohMg,17502368,bean sprouts cafe,"6719 Frank Lloyd Wright Ave, Ste 101",6719.0,53562.0,43.106913,-89.498128,manna cafe & bakery,"611 N Sherman Ave, Madison, WI 53704",611.0,53704.0,43.1086,-89.3637
19272,oglIZt5mg2nErhpTH_AakQ,17502368,cafe la bellitalia,1026 N Sherman Ave,1026.0,53704.0,43.1113142622,-89.3640175794,manna cafe & bakery,"611 N Sherman Ave, Madison, WI 53704",611.0,53704.0,43.1086,-89.3637
19308,5wfInTOKyMQxxeFvqR-3vA,17502368,surge delivery cafe,"2045 Atwood Ave, Ste 109",2045.0,53704.0,43.0922657,-89.3539868,manna cafe & bakery,"611 N Sherman Ave, Madison, WI 53704",611.0,53704.0,43.1086,-89.3637
19352,BuS11AF9XSHEShscxQEzeg,17502369,marigold kitchen,118 S Pinckney St,118.0,53703.0,43.074343033,-89.3815575029,marigold kitchen,"118 S Pinckney St, Madison, WI 53703",118.0,53703.0,43.0744,-89.3819
19375,2vzUzl31fFLHKhM6px-rbg,17502370,mariners inn,5339 Lighthouse Bay Dr,5339.0,53704.0,43.1488048,-89.4069668,mariner's inn,"5339 Lighthouse Bay Dr, Madison, WI 53704",5339.0,53704.0,43.1476,-89.4057
19378,HO2knNxcc_8lFtgGxN8q2A,17502371,nitty gritty - madison,223 N Frances St,223.0,53703.0,43.0718107,-89.3955209,the nitty gritty,"223 N Frances St, Madison, WI 53703",223.0,53703.0,43.0712,-89.3957
19407,TBh4lRgZayACZKK02suaSQ,17502372,martin o'grady irish pub & grill,7436 Mineral Point Rd,7436.0,53717.0,43.0612817,-89.511733,martin o'grady irish pub,"7436 Mineral Pt Rd, Madison, WI 53717",7436.0,53717.0,43.0607,-89.5112
19433,OEXe9Rge71Ha3qLKGIK9gQ,17502376,mcdonald's,1102 Regent St,1102.0,53715.0,43.068007,-89.404538,mcdonald's,"1102 Regent St, Madison, WI 53715",1102.0,53715.0,43.0678,-89.4042
19476,_VG3IAIbXdends4ATxlEiA,17502378,mcdonald's,2402 S Park St,2402.0,53713.0,43.0395114,-89.3946639,mcdonald's,"2402 S Park St, Madison, WI 53713",2402.0,53713.0,43.0396,-89.3941
19504,Aua2Vi32K-G4LE0JCtAwiw,17502379,mcdonald's,2901 Dryden Dr,2901.0,53704.0,43.1284793,-89.358846,mcdonald's,"2901 Dryden Dr, Madison, WI 53704",2901.0,53704.0,43.1282,-89.3593
19515,cprIQ1e2be5LD7jpPEyiSw,17502380,mcdonald's,3051 E Washington Ave,3051.0,53704.0,43.104087,-89.340903,mcdonald's,"3051 E Washington Ave, Madison, WI 53704",3051.0,53704.0,43.1043,-89.3411
19550,_tJ1mf_KEL4sx5fh9DTtTw,17502382,mcdonald's,4020 Milwaukee St,4020.0,53714.0,43.098752,-89.314916,mcdonald's,"4020 Milwaukee St, Madison, WI 53714",4020.0,53714.0,43.0985,-89.315
19569,3a1w3Ufs9CCC3GJTAV8EpQ,17502384,mcdonald's,4500 University Ave,4500.0,53705.0,43.075892,-89.454836,mcdonald's,"4500 University Ave, Madison, WI 53705",4500.0,53705.0,43.0755,-89.4545
19595,cprIQ1e2be5LD7jpPEyiSw,17502385,mcdonald's,3051 E Washington Ave,3051.0,53704.0,43.104087,-89.340903,mcdonald's,"4502 E Washington Ave, Madison, WI 53704",4502.0,53704.0,43.1284,-89.3084
19631,zXb5pP4zMHvmusweYfr9TQ,17502388,mcdonald's,6910 Odana Rd,6910.0,53719.0,43.057127,-89.501621,mcdonald's,"6910 Odana Rd, Madison, WI 53719",6910.0,53719.0,43.0567,-89.5017
19653,N3uOrQCnx_n_841Q8EwbzQ,17502389,mediterranean hookah lounge and cafe,77 Sirloin Strip,77.0,53713.0,43.0390133,-89.3865265,mediterranean hookah lounge,"77 Sirloin Strip, Madison, WI 53713",77.0,53713.0,43.0395,-89.3866
19673,qou7HXpSiGdNzSmxhf59XA,17502390,4b cafe,"787 N Main St, Ste 106",787.0,53575.0,42.9383678,-89.3835669,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19680,tTjXkqN-XVLIP3Vk9EozJg,17502390,palmyra mediterranean grill,419 State St,419.0,53703.0,43.0748105,-89.3925202,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19694,iRHTFqobTR2mQaDg2-Yojg,17502390,la coppa gelato cafe,341 State St,341.0,53703.0,43.074578,-89.391498,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19695,LYpujMCxfrHcSO_NA1BRQg,17502390,sunroom cafe,638 State St,638.0,53703.0,43.075159,-89.396178,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19712,oezMXnkdUQMuMH7RuKaiyw,17502390,mediterranean cafe,625 State St,625.0,53703.0,43.0748734,-89.3964524,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19728,-9CvNuJ35elp7YwIy4xHDw,17502390,jakarta cafe,700 Block State St Library Mall,700.0,53703.0,43.0730517,-89.4012302,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19730,IXXERocY1bqGwRllcy8J2w,17502390,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19734,bjgffjRaxLvgh9CJq1xxVg,17502390,blue spoon cafe,"2831 Parmenter St, Ste 140",2831.0,53562.0,43.1054335,-89.5106336,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19735,wbia2cGn5pUSCZGLYTu0kw,17502390,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19736,hVzRXGGhRJfTXIasO3bq1w,17502390,mia za's italian cafe,515 State St,515.0,53703.0,43.074593,-89.394235,mediterranean cafe,"625 State St, Madison, WI 53703",625.0,53703.0,43.0747,-89.3959
19802,JfGnBe_IGDV0RZjAADp4yA,17502391,yola's cafe,494 Commerce Dr,494.0,53719.0,43.0554282,-89.5231822,yola's cafe,"494 Commerce Dr, Madison, WI 53719",494.0,53719.0,43.0554,-89.523
19811,wbia2cGn5pUSCZGLYTu0kw,17502391,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,yola's cafe,"494 Commerce Dr, Madison, WI 53719",494.0,53719.0,43.0554,-89.523
19821,OBLv8e0RvwqBl0Gkoj-bDA,17502393,the melting pot,6816 Odana Rd,6816.0,53719.0,43.0566264,-89.5005936,the melting pot,"6816 Odana Rd, Madison, WI 53719",6816.0,53719.0,43.0567,-89.4992
19823,VO2WD2hE1jLyNFCja3XlGg,17502395,mermaid cafe,1929 Winnebago St,1929.0,53704.0,43.0911066,-89.3556528,mermaid cafe,"1929 Winnebago St, Madison, WI 53704",1929.0,53704.0,43.0912,-89.3556
19830,qou7HXpSiGdNzSmxhf59XA,17502395,4b cafe,"787 N Main St, Ste 106",787.0,53575.0,42.9383678,-89.3835669,mermaid cafe,"1929 Winnebago St, Madison, WI 53704",1929.0,53704.0,43.0912,-89.3556
19884,IXXERocY1bqGwRllcy8J2w,17502395,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,mermaid cafe,"1929 Winnebago St, Madison, WI 53704",1929.0,53704.0,43.0912,-89.3556
19888,bjgffjRaxLvgh9CJq1xxVg,17502395,blue spoon cafe,"2831 Parmenter St, Ste 140",2831.0,53562.0,43.1054335,-89.5106336,mermaid cafe,"1929 Winnebago St, Madison, WI 53704",1929.0,53704.0,43.0912,-89.3556
19889,wbia2cGn5pUSCZGLYTu0kw,17502395,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,mermaid cafe,"1929 Winnebago St, Madison, WI 53704",1929.0,53704.0,43.0912,-89.3556
19901,RmwfJrR4__hd5Scae5qsTw,17502397,michael's frozen custard,2531 Monroe St,2531.0,53711.0,43.0576451,-89.4276059,michael's frozen custard,"2531 Monroe St, Madison, WI 53711",2531.0,53711.0,43.0579,-89.4275
19925,QxqMKO5IZCQUUWIx8nTDJw,17502399,colectivo coffee,583 State St,583.0,53703.0,43.0748669,-89.395633,michelangelo's coffee house,"114 State St, Madison, WI 53703",114.0,53703.0,43.0748,-89.3866
19931,jaoFwU5mqxtw2JpZrM73Yg,17502399,osaka house,505 State St,505.0,53703.0,43.0746855,-89.3939466,michelangelo's coffee house,"114 State St, Madison, WI 53703",114.0,53703.0,43.0748,-89.3866
19947,6pG7n8Rx_7ZXeQQk690Nsw,17502399,fair trade coffee,418 State St,418.0,53703.0,43.075046,-89.392028,michelangelo's coffee house,"114 State St, Madison, WI 53703",114.0,53703.0,43.0748,-89.3866
19954,brIaz5gTzBX6fgJNQZbUCA,17502399,roast public house,558 State St,558.0,53703.0,43.074915832,-89.3947126815,michelangelo's coffee house,"114 State St, Madison, WI 53703",114.0,53703.0,43.0748,-89.3866
19955,98wHSByl7JRdrYcMuFfGeA,17502399,sjolinds chocolate house,"219 E Main St, Ste A",219.0,53572.0,43.0085249,-89.7372832,michelangelo's coffee house,"114 State St, Madison, WI 53703",114.0,53703.0,43.0748,-89.3866
19967,C37hwsGUHn_3-il0ypeY-Q,17502400,mickey's tavern,1524 Williamson St,1524.0,53703.0,43.0878975,-89.3587192,mickey's tavern,"1524 Williamson St, Madison, WI 53703",1524.0,53703.0,43.0876,-89.3591
19990,8iZ5bR_Zl-xQZMDCvNKLgg,17502401,crescendo espresso bar + music cafe,1859 Monroe St,1859.0,53711.0,43.064652,-89.416998,mickies dairy bar,"1511 Monroe St, Madison, WI 53711",1511.0,53711.0,43.0676,-89.4128
19991,9BeOKr8DGzDEmdoe-FzQbg,17502401,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,mickies dairy bar,"1511 Monroe St, Madison, WI 53711",1511.0,53711.0,43.0676,-89.4128
20001,uoUa8ugZLrly0bA268IqEg,17502401,mickies dairy bar,1511 Monroe St,1511.0,53711.0,43.067439,-89.4129202,mickies dairy bar,"1511 Monroe St, Madison, WI 53711",1511.0,53711.0,43.0676,-89.4128
20011,Y9Lsu_1dVNarV2wt1t5Cgw,17502401,growlers bar & grille,"Crowne Plaza Madison, 4402 E Washington Ave",4402.0,53704.0,43.1275033,-89.3094196,mickies dairy bar,"1511 Monroe St, Madison, WI 53711",1511.0,53711.0,43.0676,-89.4128
20055,wbia2cGn5pUSCZGLYTu0kw,17502401,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,mickies dairy bar,"1511 Monroe St, Madison, WI 53711",1511.0,53711.0,43.0676,-89.4128
20120,wbia2cGn5pUSCZGLYTu0kw,17502402,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,mike's horseshoe bar & grill,"3900 Dempsey Rd, Madison, WI 53716",3900.0,53716.0,43.0838,-89.3161
20168,t-LnJne10SHAWATKYdQdJQ,17502402,huhot mongolian grill,"610 Junction Rd, Ste 101",610.0,53717.0,43.0732552,-89.5266699,mike's horseshoe bar & grill,"3900 Dempsey Rd, Madison, WI 53716",3900.0,53716.0,43.0838,-89.3161
20212,Y9Lsu_1dVNarV2wt1t5Cgw,17502402,growlers bar & grille,"Crowne Plaza Madison, 4402 E Washington Ave",4402.0,53704.0,43.1275033,-89.3094196,mike's horseshoe bar & grill,"3900 Dempsey Rd, Madison, WI 53716",3900.0,53716.0,43.0838,-89.3161
20290,kbJsnDn5GWNMC1XsXpJ5Rg,17502406,milio's sandwiches,116 Martin Luther King Jr Blvd,116.0,53703.0,43.0731947,-89.3829037,milio's sandwiches,"116 Martin Luther King Jr Blvd, Madison, WI 53703",116.0,53703.0,43.0736,-89.383
20294,b5uN4oS-VZh8i2ETkZ3-8A,17502406,milio's sandwiches,"8333 Greenway Blvd, Ste 120",8333.0,53562.0,43.0898458,-89.5265018,milio's sandwiches,"116 Martin Luther King Jr Blvd, Madison, WI 53703",116.0,53703.0,43.0736,-89.383
20324,YpsMG1_Vf-rEVjl42Nw8hg,17502407,milio's sandwiches,2145 Regent St,2145.0,53726.0,43.0677216,-89.4236293,milio's sandwiches,"2145 Regent St, Madison, WI 53726",2145.0,53726.0,43.0678,-89.4224
20346,aPv_Hk2yh0A-AceqCuTO9A,17502408,milio's sandwiches,2202 East Johnson St,2202.0,53704.0,43.098497,-89.357178,milio's sandwiches,"2202 E Johnson Street, WI 53704",2202.0,53704.0,43.1028,-89.35
20357,EtFtF_FPvqpeTlbj9zFfmA,17502409,milio's sandwiches,"2570 Rimrock Rd, Ste 110",2570.0,53713.0,43.0371387,-89.3794918,milio's sandwiches,"306 Junction Rd, Madison, WI 53717",306.0,53717.0,43.0666,-89.5244
20359,8Nu0oc2gCzTG4KA-sHa5lA,17502409,milio's sandwiches,306 Junction Rd,306.0,53717.0,43.0669229981,-89.5247035367,milio's sandwiches,"306 Junction Rd, Madison, WI 53717",306.0,53717.0,43.0666,-89.5244
20365,Q3B6jCQQ0KtkqFI6-Z9WCw,17502409,milio's sandwiches,"6689 Odana Rd, Ste 108",6689.0,53719.0,43.0565316,-89.4963395,milio's sandwiches,"306 Junction Rd, Madison, WI 53717",306.0,53717.0,43.0666,-89.5244
20394,b5uN4oS-VZh8i2ETkZ3-8A,17502412,milio's sandwiches,"8333 Greenway Blvd, Ste 120",8333.0,53562.0,43.0898458,-89.5265018,milio's sandwiches,"4292 E Towne Blvd, Madison, WI 53704",4292.0,53704.0,43.1251,-89.3094
20401,ToNd6fEn_SvcQc1Fulsidg,17502412,milio's sandwiches,4292 E Towne Blvd,4292.0,53704.0,43.1258907,-89.3103284,milio's sandwiches,"4292 E Towne Blvd, Madison, WI 53704",4292.0,53704.0,43.1251,-89.3094
20417,EtFtF_FPvqpeTlbj9zFfmA,17502413,milio's sandwiches,"2570 Rimrock Rd, Ste 110",2570.0,53713.0,43.0371387,-89.3794918,milio's sandwiches,"4601 Cottage Grove Rd, Madison, WI 53716",4601.0,53716.0,43.084,-89.3028
20423,DkVmX5Zzx_lvl-2Zzyz3bQ,17502413,milio's sandwiches,4601 Cottage Grove Rd,4601.0,53716.0,43.083863,-89.302594,milio's sandwiches,"4601 Cottage Grove Rd, Madison, WI 53716",4601.0,53716.0,43.084,-89.3028
20425,Q3B6jCQQ0KtkqFI6-Z9WCw,17502413,milio's sandwiches,"6689 Odana Rd, Ste 108",6689.0,53719.0,43.0565316,-89.4963395,milio's sandwiches,"4601 Cottage Grove Rd, Madison, WI 53716",4601.0,53716.0,43.084,-89.3028
20433,8S-JaDa1tPdAGaQPTUMjaw,17502414,milio's sandwiches,462 Commerce Dr,462.0,53719.0,43.0562493,-89.5231711,milio's sandwiches,"462 Commerce Dr, Madison, WI 53719",462.0,53719.0,43.0562,-89.523
20494,b5uN4oS-VZh8i2ETkZ3-8A,17502417,milio's sandwiches,"8333 Greenway Blvd, Ste 120",8333.0,53562.0,43.0898458,-89.5265018,milio's sandwiches,"5534 Eastpark Blvd, Madison, WI 53718",5534.0,53718.0,43.15,-89.2858
20502,JrNMDwyiOGruhvf4coLn2A,17502417,milio's sandwiches,5534 Eastpark Blvd,5534.0,53718.0,43.1461358,-89.291824,milio's sandwiches,"5534 Eastpark Blvd, Madison, WI 53718",5534.0,53718.0,43.15,-89.2858
20517,EtFtF_FPvqpeTlbj9zFfmA,17502418,milio's sandwiches,"2570 Rimrock Rd, Ste 110",2570.0,53713.0,43.0371387,-89.3794918,milio's sandwiches,"6702 Mineral Point Rd, Madison, WI 53705",6702.0,53705.0,43.0608,-89.4974
20525,Q3B6jCQQ0KtkqFI6-Z9WCw,17502418,milio's sandwiches,"6689 Odana Rd, Ste 108",6689.0,53719.0,43.0565316,-89.4963395,milio's sandwiches,"6702 Mineral Point Rd, Madison, WI 53705",6702.0,53705.0,43.0608,-89.4974
20607,zZFf54UIKSTyAcszJ0Avhw,17502423,monona garden family restaurant,6501 Bridge Rd,6501.0,53713.0,43.0466095,-89.3402121,monona garden family restaurant,"6501 Bridge Rd, Madison, WI 53713",6501.0,53713.0,43.0471,-89.3399
20671,l6ChWz5fwhkvuEmThuFl5w,17502424,mother fool's coffeehouse,1101 Williamson St,1101.0,53703.0,43.0819293,-89.36579,mother fool's coffee house,"1101 Williamson St, Madison, WI 53703",1101.0,53703.0,43.082,-89.3658
20686,98wHSByl7JRdrYcMuFfGeA,17502424,sjolinds chocolate house,"219 E Main St, Ste A",219.0,53572.0,43.0085249,-89.7372832,mother fool's coffee house,"1101 Williamson St, Madison, WI 53703",1101.0,53703.0,43.082,-89.3658
20692,_y4zRzQloskP7IsEBhdNDA,17502426,mr roberts,2116 Atwood Ave,2116.0,53704.0,43.092992,-89.351504,mr robert's,"2116 Atwood Ave, Madison, WI 53704",2116.0,53704.0,43.0929,-89.3516
20695,itthpAROLKuP8oks3AaycA,17502428,teddywedgers,101 State St,101.0,53703.0,43.0746378454,-89.3867960403,teddywedgers,"101 State St, Madison, WI 53703",101.0,53703.0,43.0746,-89.3864
20696,S4NHg4GZD35HzzibJAxXDw,17502428,myles teddywedgers,101 State St,101.0,53703.0,43.0747181,-89.3862131,teddywedgers,"101 State St, Madison, WI 53703",101.0,53703.0,43.0746,-89.3864
20705,9BeOKr8DGzDEmdoe-FzQbg,17502431,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,nam's noodle and karaoke bar,"1336 Regent St, Madison, WI 53715",1336.0,53715.0,43.0679,-89.408
20724,Y9Lsu_1dVNarV2wt1t5Cgw,17502431,growlers bar & grille,"Crowne Plaza Madison, 4402 E Washington Ave",4402.0,53704.0,43.1275033,-89.3094196,nam's noodle and karaoke bar,"1336 Regent St, Madison, WI 53715",1336.0,53715.0,43.0679,-89.408
20725,2cetuQgbP1Bnzm-uMRlocQ,17502431,nam's noodle,1336 Regent St,1336.0,53715.0,43.0679775,-89.4084538,nam's noodle and karaoke bar,"1336 Regent St, Madison, WI 53715",1336.0,53715.0,43.0679,-89.408
20730,GnODIDJz09LecpudDoynCg,17502431,greenbush bar,914 Regent St,914.0,53715.0,43.067873,-89.401811,nam's noodle and karaoke bar,"1336 Regent St, Madison, WI 53715",1336.0,53715.0,43.0679,-89.408
