_id,ltable_business_id,rtable_id,ltable_name,ltable_address,ltable_address_num,ltable_postal_code,ltable_latitude,ltable_longitude,rtable_name,rtable_address,rtable_address_num,rtable_zipcode,rtable_latitude,rtable_longitude,gold_labels
34599,CqCWN9aBJf8YNJxyel7psg,17502864,glass nickel pizza,"5003 University Ave, Ste 170",5003.0,53705.0,43.075514738,-89.4666706186,papa john's pizza,"6615 University Ave, Middleton, WI 53562",6615.0,53562.0,43.0957,-89.4947,0
66258,iy-t6CyVL2g38wPFY4ac4g,17503969,pizza hut,7440 Mineral Point Rd,7440.0,53717.0,43.061151,-89.512235,topper's pizza,"7850 Mineral Point Road, Madison, WI 53717",7850.0,53717.0,43.060584,-89.519354,0
68301,qou7HXpSiGdNzSmxhf59XA,17504054,4b cafe,"787 N Main St, Ste 106",787.0,53575.0,42.9383678,-89.3835669,main street cafe,"5 W Main St, Evansville, WI 53536",5.0,53536.0,42.78034,-89.2993,0
18045,Xc3Y8_cWBnMVXvoJmGCh4g,17502331,la rocca's restaurant and pizzeria,940 Williamson St,940.0,53774.0,43.0804585,-89.3685384,lao laan-xang restaurant,"1146 Williamson St, Madison, WI 53703",1146.0,53703.0,43.0827,-89.3654,0
5112,FudpYlLuoqeetWX6UCt3PQ,17501772,curry in the box,"3050 Cahill Main, Ste 3",3050.0,53711.0,43.023349,-89.418612,curry in the box,"3050 Cahill Main Ste 4, Fitchburg, WI 53711",3050.0,53711.0,43.0204,-89.4198,1
12985,NYxVVeeI-zz2qjPKk6FCwg,17502119,cracker barrel old country store,2147 E Springs Dr,2147.0,53704.0,43.1295964,-89.2934283,cracker barrel,"2147 E Springs Dr, Madison, WI 53704",2147.0,53704.0,43.1262,-89.2957,1
27660,IXXERocY1bqGwRllcy8J2w,17502616,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,sophia's bakery & cafe,"831 E Johnson St, Madison, WI 53703",831.0,53703.0,43.0835,-89.3773,1
67044,scM6rLQqoz5dEIgwz_JFsg,17503998,haveli restaurant,5957 McKee Rd,5957.0,53719.0,43.0149577177,-89.458248397,haveli,"5957 McKee Road, Fitchburg, WI 53719",5957.0,53719.0,43.0149304,-89.4574374,1
12451,98wHSByl7JRdrYcMuFfGeA,17502083,sjolinds chocolate house,"219 E Main St, Ste A",219.0,53572.0,43.0085249,-89.7372832,chocolate shoppe ice cream,"468 State St, Madison, WI 53703",468.0,53703.0,43.0749,-89.3928,0
19811,wbia2cGn5pUSCZGLYTu0kw,17502391,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,yola's cafe,"494 Commerce Dr, Madison, WI 53719",494.0,53719.0,43.0554,-89.523,0
22998,qnuBmj3lL_S_QQOmTI9cfw,17502488,orpheum lobby restaurant,216 State St,216.0,53703.0,43.0748942,-89.3886553,parthenon gyros restaurant,"316 State St, Madison, WI 53703",316.0,53703.0,43.0749,-89.3904,0
11926,E4HlcOykIxIDiJyUKO-eIg,17502062,chang jiang restaurant,3195 Muir Field Rd,3195.0,53719.0,43.0158088,-89.5114286,chang jiang,"3195 Muir Field Rd, Madison, WI 53719",3195.0,53719.0,43.0161,-89.5111,1
54968,tGeWVgHBoAXVuogF2fxOwg,17503548,aj's pizzeria and diner,300 S Main St,300.0,53593.0,42.9880198,-89.5336701,schuberts downtown diner,"128 E Main St, Mount Horeb, WI 53572",128.0,53572.0,43.008927,-89.738852,0
852,xLm4S3tpxbPStwHHrhxKTg,17501577,paoli bread and brat house,6890 Paoli Rd,6890.0,53593.0,42.929422,-89.5252777,paoli pub & grill,"6893 Paoli Rd, Belleville, WI 53508",6893.0,53508.0,42.9293,-89.5258,0
69146,RDQ_812x82H72J7C6jG36Q,17504077,la taguara,3502 E Washington Ave,3502.0,53704.0,43.1146792,-89.3285605,la michoacana,"4512 E Washington Avenue, Madison, WI 53704",4512.0,53704.0,43.129593,-89.309073,0
48751,UxhEJdt0iacusZP1gmNZAg,17503328,belleville ale house,7 W Main St,7.0,53508.0,42.859945,-89.534453,sjolinds chocolate house,"219 E Main St, Mt Horeb, WI 53572",219.0,53572.0,43.008513,-89.73736,0
38706,uXZ4Of7CV77SmKIjya3y_A,17502991,varsity bar & grill,1205 W Main St,1205.0,53590.0,43.1797865,-89.233109,main street pub & grill,"120 E Main St, Mount Horeb, WI 53572",120.0,53572.0,43.0087,-89.7393,0
38222,tCdku8Xrba2xTlN1_TIBWA,17502982,koffee kup restaurant,355 E Main St,355.0,53589.0,42.9165399,-89.217249,monticello house restaurant,"149 N Main St, Monticello, WI 53570",149.0,53570.0,42.7451,-89.5946,0
48133,84WYW7OfV-IXUJk95EL5_Q,17503315,samba brazilian grill,"240 W Gilman St, Fl 2",240.0,53703.0,43.07546,-89.393063,morgan's pub & grill,"123 W Milwaukee St, Jefferson, WI 53549",123.0,53549.0,43.0046,-88.8082,0
11236,hc81y_5FQjTiZcgqnY8vfQ,17502020,pizza hut,4762 Cottage Grove Rd,4762.0,53716.0,43.0845957,-89.2995667,buck's pizza,"219 Cottage Grove Rd, Madison, WI 53716",219.0,53716.0,43.0836,-89.3224,0
17954,Hty6oLQ1_FSRW5XgZtWrXw,17502330,lao laan-xang,2098 Atwood Ave,2098.0,53704.0,43.0928326884,-89.3519827939,lao laan xang restaurant,"2098 Atwood Ave, Madison, WI 53704",2098.0,53704.0,43.0928,-89.352,1
14355,kjs2IutpZINFnTWx4r6j0Q,17502176,el bolillo bakery,4544 Monona Dr,4544.0,53716.0,43.07051,-89.3254733,emian's bakery & cafe,"4544 Monona Dr, Madison, WI 53716",4544.0,53716.0,43.0712,-89.3259,0
40480,RpJJeDl84FKx4-FwwY2w0w,17503020,dayton street grille,"The Madison Concourse Hotel And Governor's Club, 1 W Dayton St",1.0,53703.0,43.0756129,-89.3865836,sweet street bakery,"N9229 Old Madison Rd, New Glarus, WI 53574",9229.0,53574.0,42.8403,-89.6365,0
37627,sUzvletCYiIaZD_hbnNLEA,17502970,taco bell,100 E Broadway,100.0,53716.0,43.0477,-89.3246,taco bell,"100 E Broadway, Monona, WI 53716",100.0,53716.0,43.0477,-89.3245,1
22759,TvhpG74DvdoF4MA0vLlOLw,17502483,buck's pizza,219 Cottage Grove Rd,219.0,53716.0,43.0836891,-89.3225822,papa murphy's pizza,"4664 Cottage Grove Rd, Madison, WI 53716",4664.0,53716.0,43.0843,-89.3017,0
46342,X0siHN0KchBjGKn9QsEAFg,17503239,vintage spirits & grill,529 University Ave,529.0,53703.0,43.0729361,-89.3954456,monte's grill & pub,"608 W Verona Ave Ste A, Verona, WI 53593",608.0,53593.0,42.9885,-89.5461,0
945,-mst4KdHEmeF3Qm0Xfouhw,17501578,subway,"6000 Monona Dr, Ste 100",6000.0,53716.0,43.0539464275,-89.3249382824,subway,"1019 River St Ste 4, Belleville, WI 53508",1019.0,53508.0,42.8774,-89.5331,0
3393,Bx8cfQJpZvKNA4TWPFWDJQ,17501692,tuscany mediterranean grill,2969 Cahill Main,2969.0,53711.0,43.0165752,-89.4242797,deerfield pub & grill,"15 N Main St, Deerfield, WI 53531",15.0,53531.0,43.053,-89.0755,0
43389,hwjbr0Qskx_qWqx1de5gTg,17503137,pizza pit,611 S Main St,611.0,53532.0,43.2414099,-89.3437115,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324,0
29143,tyo6QzKpnUVTjXoq91FBuQ,17502702,toby's supper club,3717 S Dutch Mill Rd,3717.0,53718.0,43.0440001,-89.3027747,toby's supper club,"3717 S Dutch Mill Rd, Madison, WI 53718",3717.0,53718.0,43.0454,-89.3037,1
64033,nzUA0vgcta7OPwpWPbe7Ug,17503905,crostini sandwiches,231 North St,231.0,53704.0,43.1030197,-89.3499615,crostini sandwiches,"231 North Street, Madison, WI 53704",231.0,53704.0,43.1025123,-89.3499824,1
5814,l7A73zaNzDyWJJ0ixc2ymw,17501790,pizza pit,330 W Main St,330.0,53590.0,43.1832772,-89.2185271,papa murphy's pizza,"2980 Cahill Main Ste 109, Fitchburg, WI 53711",2980.0,53711.0,43.0188,-89.4223,0
47945,eJYvivWUp4Hdc9Tc8SaZPA,17503306,buraka restaurant,543 State St,543.0,53703.0,43.0748002,-89.3952993,golden wok restaurant,"1509 State Rd 26, Jefferson, WI 53549",1509.0,53549.0,43.0229,-88.8079,0
2753,fVPkpAqN5YCddwMb6QVUMQ,17501668,main street kitchen,120 E Main St,120.0,53589.0,42.9170299,-89.220067,chang jiang chinese kitchen,"631 S Main St, De Forest, WI 53532",631.0,53532.0,43.2414,-89.3435,0
19569,3a1w3Ufs9CCC3GJTAV8EpQ,17502384,mcdonald's,4500 University Ave,4500.0,53705.0,43.075892,-89.454836,mcdonald's,"4500 University Ave, Madison, WI 53705",4500.0,53705.0,43.0755,-89.4545,1
46332,rvsye09KiUNW_Xa3mygo3Q,17503239,panchero's mexican grill,3256 University Ave,3256.0,53705.0,43.0755641,-89.4432635,monte's grill & pub,"608 W Verona Ave Ste A, Verona, WI 53593",608.0,53593.0,42.9885,-89.5461,0
1386,1Hhc1h5TETqtVMgasiimuQ,17501604,subway,1429 W Main St,1429.0,53590.0,43.1784005,-89.2377158,subway,"412 W Main St, Cambridge, WI 53523",412.0,53523.0,43.0073,-89.0226,0
60163,lbFkq0Ac2nXeeWBCJ0jZRA,17503761,dickey's barbecue pit,"4833 Annamark Dr, Ste 200",4833.0,53704.0,43.133103,-89.299181,dickey's barbecue pit,"4833 Annamark Dr, Madison, WI 53704",4833.0,53704.0,43.1336297,-89.2995085,1
61154,RCfpKRSP5o04gdzy7Vhnqw,17503795,jodi's bar and grill,1821 Main St,1821.0,53528.0,43.1140164634,-89.6505199,willie's restaurant and bar,"118 S Main St, Lodi, WI 53555",118.0,53555.0,43.3133562,-89.5263729,0
52791,rnx0KHHTD9Yvr2BWAWwQ4g,17503468,daisy cafe & cupcakery,2827 Atwood Ave,2827.0,53704.0,43.0936724,-89.3426022,the green owl cafe,"1970 Atwood Ave, Madison, WI 53704",1970.0,53704.0,43.092247,-89.35551,0
28632,xkF-0GL_TKkU51xWpItBTQ,17502684,murphy's tavern,3737 East Washington Ave,3737.0,53704.0,43.1177825,-89.3220736,murphy's tavern,"3737 E Washington Ave, Madison, WI 53704",3737.0,53704.0,43.1178,-89.3227,1
58744,mJAhCy5XbkaeQqMN05h4Yg,17503707,cupcakes-a-go-go cafe,6642 Mineral Point Rd,6642.0,53705.0,43.060838,-89.4966755,tnt's coffee & cafe,"729 N. High Point Rd, Madison, WI 53717",729.0,53717.0,43.076078,-89.518423,0
71124,mOzxFBAHWwpuH7u5xP0oHw,17797194,takara japanese restaurant,315 State St,315.0,53703.0,43.074663,-89.3907855,608 restaurant and bar,"212 State St, Madison, WI 53703",212.0,53703.0,43.0747764,-89.3886148,0
56317,1iS-pzwKiNF21UWHl9Rl5g,17503614,macchiatos coffee & wine bar,605 S Main St,605.0,53532.0,43.2416769,-89.3437155,olde town coffee house,"218 S Main St, Cottage Grove, WI 53527",218.0,53527.0,43.076105,-89.199537,0
65471,h7hgUiuQ9vSczhKdV5YgGw,17503958,buckingham's bar & grill,802 Regent St,802.0,53715.0,43.0678281,-89.3994635,red zone pub & grill,"1212 Regent Street, Madison, WI 53715",1212.0,53715.0,43.067954,-89.406295,0
29866,MSrcYJoM9cNLS9-wfTZX3w,17502743,highland corner grill,"Best Western Plus InnTowner & Highland Club, 2424 University Ave",2424.0,53726.0,43.072493,-89.42778,vintage spirits & grill,"529 University Ave, Madison, WI 53703",529.0,53703.0,43.0731,-89.3946,0
44438,ZoZWONMz3tzxRLOSQEJosQ,17503200,prairie fire,"Union S, 1308 W Dayton St, 1st  Fl",1308.0,53715.0,43.0717653,-89.4081342,prairie diner,"1034 Windsor St, Sun Prairie, WI 53590",1034.0,53590.0,43.1875,-89.2298,0
69317,gwKOawUNlVvt-b38LNgpLw,17504080,caspian cafe & catering,610 University Ave,610.0,53715.0,43.0734472,-89.3962924,capital cafe,"975 University Ave, Madison, WI 53706",975.0,53706.0,43.0726811,-89.4016921,0
75809,xIYTia1c4IUFxIQlBItasA,18320384,aztlan mexican grill,407 W Main St,407.0,53572.0,43.007059,-89.746169,treads bar and grill,"407 W Verona Avenue, WI 53593",407.0,53593.0,42.989114,-89.539082,0
476,8-5X-aC_OKrCeOcAjVSzIA,17501569,tater's cafe and chophouse,135 W Main St,135.0,53589.0,42.916505,-89.220899,corner cafe,"30 W Main St, Belleville, WI 53508",30.0,53508.0,42.8595,-89.5324,0
62753,YgBQEX8dB27FdYj7PaPhPw,17503845,gates & brovi,3502 Monroe St,3502.0,53711.0,43.052916,-89.435789,gates & brovi,"3502 Monroe St, Madison, WI 53711",3502.0,53711.0,43.0528326,-89.4357877,1
11878,iSOaf_-deg1nIlCm3cuzvg,17502049,capitol chophouse,10 E Wilson,10.0,53703.0,43.0727765,-89.3807764,capitol chophouse,"9 E Wilson St, Madison, WI 53703",9.0,53703.0,43.0725,-89.381,1
22238,ih3ddtApyqb6W3T1mkdrag,17502476,panera bread,3416 University Ave,3416.0,53705.0,43.075946,-89.446009,panera bread,"3416 University Ave, Madison, WI 53705",3416.0,53705.0,43.0754,-89.445,1
41074,oWlw9371cuPN-dQ-VEwgYg,17503037,maria's pizza,134 S Main St,134.0,53575.0,42.9254462,-89.3843734,pizza pit,"130 N Main St, Oregon, WI 53575",130.0,53575.0,42.9272,-89.3839,0
14120,xIYTia1c4IUFxIQlBItasA,17502164,aztlan mexican grill,407 W Main St,407.0,53572.0,43.007059,-89.746169,echo tap & grill,"554 W Main St, Madison, WI 53703",554.0,53703.0,43.0687,-89.3907,0
45829,8B4tanBgBpccBUWSEH4yLA,17503228,dragon city,600 W Verona Ave,600.0,53593.0,42.988809,-89.545425,dragon city chinese restaurant,"600 W Verona Ave, Verona, WI 53593",600.0,53593.0,42.9886,-89.545,1
25959,KYdtom3RyDt-3SWGwmJcQA,17502547,qdoba mexican eats,6650 Mineral Point Rd,6650.0,53705.0,43.0614295863,-89.4965509978,qdoba mexican grill,"6650 Mineral Point Rd, Madison, WI 53705",6650.0,53705.0,43.0608,-89.4964,1
23034,Lvg2y48cv7xFUJBqoUXmvw,17502495,happy grill mexican restaurant,"2810 E Washington Ave, Ste A",2810.0,53704.0,43.102869,-89.3457212,pedro's mexican restaurante,"3555 E Washington Ave, Madison, WI 53704",3555.0,53704.0,43.1155,-89.3262,0
68471,wbia2cGn5pUSCZGLYTu0kw,17504058,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,doc rock cafe,"5395 E Cheryl Pkwy, Madison, WI 53711",5395.0,53711.0,43.003734,-89.415321,0
67184,9ySFD8tMkeuTclyWfanI9w,17504006,buck's pizza,5502 University Ave,5502.0,53711.0,43.0828269,-89.4752687,itzza pizza,"2825 University Ave, Madison, WI 53705",2825.0,53705.0,43.0742897,-89.4374308,0
1919,qd7KHsn4B4q3CqNw-yxOWQ,17501634,doughboys pizza,447 West Cottage Grove Rd,447.0,53527.0,43.0866451,-89.2088032,hot stuff pizza,"203 W. Cottage Grove Rd., Cottage Grove, WI 53527",203.0,53527.0,43.0866,-89.2042,0
3983,5knOqCWniwFbDlznijP3bQ,17501720,little caesars pizza,1334 W Main St,1334.0,53590.0,43.1794029,-89.2363971,hot stuff pizza,"1 South Main St., Edgerton, WI 53534",1.0,53534.0,42.8335,-89.0699,0
76351,KAhavksKQwKbMzZHiNOyOQ,18361614,gino's restaurant,540 State St,540.0,53703.0,43.075131,-89.394445,crandall's peruvian restaurant,"334 State Street, Madison, WI 53703",334.0,53703.0,43.0749248438,-89.3909799191,0
54496,wbia2cGn5pUSCZGLYTu0kw,17503536,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,concourse hotel bar,"1 W. Dayton St., Madison, WI 53703",1.0,53703.0,43.07602,-89.386162,0
48006,9BeOKr8DGzDEmdoe-FzQbg,17503308,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,herbie's bar,"115 E Milwaukee St, Jefferson, WI 53549",115.0,53549.0,43.0046,-88.8069,0
28496,V_2YX2rW_l5N3UwwifokCQ,17502670,olive garden italian restaurant,7017 Mineral Point Rd,7017.0,53717.0,43.0602878766,-89.5044983736,swagat restaurant,"707 N High Point Rd, Madison, WI 53717",707.0,53717.0,43.0753,-89.5184,0
7840,iNphZPJ8kjvjUvWK7zXkSA,17501854,domino's pizza,6915 University Ave,6915.0,53562.0,43.0969955,-89.5008508,pizza villa,"109 Sherman Ave W, Fort Atkinson, WI 53538",109.0,53538.0,42.92956,-88.839345,0
74146,gVTna38clthQRSd9doGYjg,17826354,rev. jim's roadhouse,6402 Millpond Rd,6402.0,53718.0,43.0446999,-89.2681911,rev jim's roadhouse,"6402 Millpond Rd, Madison, WI 53718",6402.0,53718.0,43.0446933,-89.2681931,1
48496,l7A73zaNzDyWJJ0ixc2ymw,17503317,pizza pit,330 W Main St,330.0,53590.0,43.1832772,-89.2185271,pizza pit extreme,"128 S Main St, Jefferson, WI 53549",128.0,53549.0,43.005,-88.8071,0
65674,gsCOklDm1pbx3Tzo3W-mtw,17503959,el patron mexican grill,1303 W Main St,1303.0,53590.0,43.1793095,-89.2351404,aztlan mexican grill,"407 W Main St, Mount Horeb, WI 53572",407.0,53572.0,43.007059,-89.746169,0
19041,FMMNajth88mWX76QVp6N9Q,17502365,maharani restaurant,380 W Washington Ave,380.0,53703.0,43.0719143,-89.389124,maharani indian restaurant,"380 W Washington Ave, Madison, WI 53703",380.0,53703.0,43.0726,-89.3874,1
57109,qou7HXpSiGdNzSmxhf59XA,17503649,4b cafe,"787 N Main St, Ste 106",787.0,53575.0,42.9383678,-89.3835669,cafe o,"611 Langdon St, Madison, WI 53703",611.0,53703.0,43.075635,-89.395702,0
2159,w53wITixOgDFWld-X1mMng,17501650,main depot tavern,627 W Main St,627.0,53703.0,43.0672802,-89.392125,kurt's on main,"1902 Main St, Cross Plains, WI 53528",1902.0,53528.0,43.1136,-89.6504,0
1960,TvhpG74DvdoF4MA0vLlOLw,17501634,buck's pizza,219 Cottage Grove Rd,219.0,53716.0,43.0836891,-89.3225822,hot stuff pizza,"203 W. Cottage Grove Rd., Cottage Grove, WI 53527",203.0,53527.0,43.0866,-89.2042,0
40642,c5mnoNYWzsw_gJSZ0C4b6w,17503030,spartan pizza,5813 Main St,5813.0,53558.0,43.0141412,-89.2886604,maria's pizza,"134 S Main St, Oregon, WI 53575",134.0,53575.0,42.9254,-89.3844,0
2306,RG2IGb4LwbxUwCW3iooYDA,17501652,otto's restaurant & bar,6405 Mineral Point Rd,6405.0,53705.0,43.0600543,-89.4906724,morgan's bar and grill,"8640 W Mineral Point Rd, Cross Plains, WI 53528",8640.0,53528.0,43.0608,-89.6547,0
38919,8fArAA0gwfUbb3uWotd5mw,17502997,ocean grill,117 Mrtn Lthr Kng Jr,117.0,53703.0,43.0730517,-89.4012302,firehouse bar & grill,"117 S 1st Street, Mount Horeb, WI 53572",117.0,53572.0,43.0083,-89.7395,0
46327,COnqdubhr87gCDJjPGwT6A,17503239,freska mediterranean grill,"8310 Greenway Blvd, Ste 104",8310.0,53562.0,43.0906254,-89.5255632,monte's grill & pub,"608 W Verona Ave Ste A, Verona, WI 53593",608.0,53593.0,42.9885,-89.5461,0
34883,i7MSJP4JH9yoNpbUsaV9_w,17502869,gumby's pizza & wings delivery hotline,449 State St Ste I,449.0,53703.0,43.074792,-89.393135,pizza hut,"6771 University Ave Ste 101, Middleton, WI 53562",6771.0,53562.0,43.0969,-89.4985,0
32646,KHZKC-xiTAC8yoxRC_95Tg,17502806,pizza hut,633 S Main St,633.0,53532.0,43.2393613,-89.342612,spartan pizza,"5813 Main St, Mc Farland, WI 53558",5813.0,53558.0,43.0146,-89.2887,0
66537,Sq596PqWNj7J0s-YAQmrQA,17503974,tagura asian grill,"8333 Greenway Blvd, Ste 100",8333.0,53562.0,43.089673,-89.526448,doolittles woodfire grill,"4323 E Towne Blvd, Madison, WI 53704",4323.0,53704.0,43.1254144,-89.3087671,0
72974,4mYNxIZan0vuTqZ9BS7__w,17797229,smoothie king,2980 Cahill Main,2980.0,53711.0,43.0177969,-89.4233931,smoothie king,"2980 Cahill Main, Fitchburg, WI 53711",2980.0,53711.0,43.0178041,-89.4233394,1
13194,4Cj7zLIU47UY21yjdBGdtQ,17502120,a&w restaurant,4505 Lake Cir,4505.0,53598.0,43.1955564,-89.3441762,cranberry creek restaurant & catering,"1501 Lake Point Dr, Madison, WI 53713",1501.0,53713.0,43.0481,-89.3397,0
24756,i7MSJP4JH9yoNpbUsaV9_w,17502520,gumby's pizza & wings delivery hotline,449 State St Ste I,449.0,53703.0,43.074792,-89.393135,pizza hut,"6502 Grand Teton Plz Ste 6, Madison, WI 53719",6502.0,53719.0,43.0593,-89.4922,0
56370,XaVHqVByyKswE0wV-B0HRg,17503621,el rio grande,524 W Main St,524.0,53589.0,42.9172006,-89.2269704,el patron,"1303 W. Main St., Sun Prairie, WI 53590",1303.0,53590.0,43.179328,-89.235154,0
41851,ZoZWONMz3tzxRLOSQEJosQ,17503066,prairie fire,"Union S, 1308 W Dayton St, 1st  Fl",1308.0,53715.0,43.0717653,-89.4081342,sauk prairie eagle inn,"655 Water St, Prairie Du Sac, WI 53578",655.0,53578.0,43.2924,-89.7225,0
75680,qQMvHvHnVIEHaOSxTEIu9A,18282612,the hilltop,4173 County Rd P,4173.0,53528.0,43.0847455388,-89.6559139572,the hilltop,"4173 County Rd P, Madison",4173.0,,43.0840621032,-89.6565347048,1
61259,FDSl04CJhMXhVT5rT7-pjg,17503795,j & m bar and grill,127 W Main St,127.0,53508.0,42.860019,-89.536184,willie's restaurant and bar,"118 S Main St, Lodi, WI 53555",118.0,53555.0,43.3133562,-89.5263729,0
13235,Y9Lsu_1dVNarV2wt1t5Cgw,17502125,growlers bar & grille,"Crowne Plaza Madison, 4402 E Washington Ave",4402.0,53704.0,43.1275033,-89.3094196,crystal corner bar,"1302 Williamson St, Madison, WI 53703",1302.0,53703.0,43.0847,-89.3625,0
71016,9BeOKr8DGzDEmdoe-FzQbg,17757955,kennedy manor dining room & bar,"1 Langdon St, Ste 103",1.0,53703.0,43.07836,-89.3897099,gourmet dining room,"1701 Wright St, Madison, WI 53704",1701.0,53704.0,43.1217155,-89.3285843,0
51575,0rrq-d9iNL2rrLET61v7jg,17503421,laredo's mexican restaurant,2935 S Fish Hatchery Rd,2935.0,53711.0,43.0144343,-89.4274935,laredo's mexican restaurante,"2935 S Fish Hatchery Rd, Fitchburg, WI 53711",2935.0,53711.0,43.015008,-89.425882,1
29805,rvsye09KiUNW_Xa3mygo3Q,17502743,panchero's mexican grill,3256 University Ave,3256.0,53705.0,43.0755641,-89.4432635,vintage spirits & grill,"529 University Ave, Madison, WI 53703",529.0,53703.0,43.0731,-89.3946,0
8676,qnuBmj3lL_S_QQOmTI9cfw,17501884,orpheum lobby restaurant,216 State St,216.0,53703.0,43.0748942,-89.3886553,lake oasis family restaurant,"N6947 State Rd 89, Lake Mills, WI 53551",6947.0,53551.0,43.0976,-88.908,0
68077,dyJK_XniS782sIhzWS7z5g,17504051,lane's bakery & coffee,2304 S Park St,2304.0,53713.0,43.0420146,-89.3939138,lane's bakery & coffee,"2304 S Park St, Madison, WI 53713",2304.0,53713.0,43.041176,-89.39412,1
36987,xnY3_Tg5PjE_8n_bhwZu1Q,17502955,original pancake house,516 River Pl,516.0,53716.0,43.0452411,-89.3261341,original pancake house,"518 River Pl, Monona, WI 53716",518.0,53716.0,43.0457,-89.3249,1
29466,nsgwXdmlWimq9zQ-E3mfMQ,17502728,gallup! coffee & bakehouse,1859 Monroe St,1859.0,53711.0,43.0647664,-89.417184,victor allen's coffee & tea,"2623 Monroe St, Madison, WI 53711",2623.0,53711.0,43.0575,-89.4281,0
17543,IsADZMYEJKXTtPfN9YsiBA,17502314,kabul restaurant,540 State St,540.0,53703.0,43.075131,-89.394445,kabul afghanistan restaurant,"540 State St, Madison, WI 53703",540.0,53703.0,43.0747,-89.3943,1
2726,6nLuU3av6aQiLVXHNWLbew,17501667,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,casey's carry out pizza,"602 W North St, De Forest, WI 53532",602.0,53532.0,43.2528,-89.3563,0
1291,w53wITixOgDFWld-X1mMng,17501597,main depot tavern,627 W Main St,627.0,53703.0,43.0672802,-89.392125,london depot,"W9696 E Main St, Cambridge, WI 53523",9696.0,53523.0,43.047,-89.0113,0
6135,fa_yHDsmP319J11HXoWAHQ,17501793,little caesar's pizza,3042 Fish Hatchery Rd,3042.0,53713.0,43.0256771,-89.4148895,pizza hut,"2935 S Fish Hatchery Rd, Fitchburg, WI 53711",2935.0,53711.0,43.0151,-89.4257,0
22086,Y9Lsu_1dVNarV2wt1t5Cgw,17502463,growlers bar & grille,"Crowne Plaza Madison, 4402 E Washington Ave",4402.0,53704.0,43.1275033,-89.3094196,otto's restaurant & bar,"6405 Mineral Pt Rd, Madison, WI 53705",6405.0,53705.0,43.0607,-89.4896,0
43441,jF3zUwEWluI2ZPzkke9mXA,17503137,la bella pizza & pasta,407 W Main St,407.0,53572.0,43.007059,-89.746169,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324,0
60360,bjgffjRaxLvgh9CJq1xxVg,17503762,blue spoon cafe,"2831 Parmenter St, Ste 140",2831.0,53562.0,43.1054335,-89.5106336,4 & 20 bakery and cafe,"305 N 4th St, Madison, WI 53704",305.0,53704.0,43.0982303,-89.3570844,0
63972,t67GMPZ0cv_ItKlID-JFiQ,17503901,banzo,2105 Sherman Ave,2105.0,53704.0,43.1016722349,-89.3645954132,banzo restaurant,"2105 Sherman Ave, Madison, WI 53704",2105.0,53704.0,43.101524,-89.364768,1
56442,u_A58uX7x7AEOKOboFGFpg,17503630,hy-vee market grille,3801 E Washington Ave,3801.0,53714.0,43.1177648,-89.3183402,hy-vee,"3801 East Washington Avenue, Madison, WI 53704",3801.0,53704.0,43.118977,-89.320947,1
60210,IXXERocY1bqGwRllcy8J2w,17503762,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,4 & 20 bakery and cafe,"305 N 4th St, Madison, WI 53704",305.0,53704.0,43.0982303,-89.3570844,0
60802,YnysIH0yvgMLtlsBdOSecw,17503782,asahi japanese restaurant,536 S Park St,536.0,53715.0,43.0615382,-89.4008856,asahi japanese restaurant,"532 S Park St, Madison, WI 53715",532.0,53715.0,43.061123,-89.400997,1
58440,wbia2cGn5pUSCZGLYTu0kw,17503697,portage pi cafe & juice bar,"Graduate Madison, 601 Langdon St",601.0,53703.0,43.075514,-89.395657,tempest oyster bar,"120 E Wilson St, Madison, WI 53703",120.0,53703.0,43.073656,-89.380017,0
10675,yPgUkQxj8CYPKF89HV65kg,17501999,lombardinos italian restaurant and bar,2500 University Ave,2500.0,53705.0,43.0722926,-89.4289114,blue moon bar & grill,"2535 University Ave, Madison, WI 53705",2535.0,53705.0,43.0722,-89.4296,0
59157,FDSl04CJhMXhVT5rT7-pjg,17503721,j & m bar and grill,127 W Main St,127.0,53508.0,42.860019,-89.536184,the rigby pub & grill,"119 E Main St, Madison, WI 53703",119.0,53703.0,43.0750283,-89.3811811,0
69601,YvXu5t2QiyZeZ8Gxj7ohMg,17504091,bean sprouts cafe,"6719 Frank Lloyd Wright Ave, Ste 101",6719.0,53562.0,43.106913,-89.498128,cafe at the edgewater,"1001 Wisconsin Ave, Madison, WI 53703",1001.0,53703.0,43.0791895,-89.3896863,0
