_id,ltable_business_id,rtable_id,ltable_name,ltable_address,ltable_address_num,ltable_postal_code,ltable_latitude,ltable_longitude,rtable_name,rtable_address,rtable_address_num,rtable_zipcode,rtable_latitude,rtable_longitude,gold_labels
32669,6nLuU3av6aQiLVXHNWLbew,17502806,sugar river pizza,"1019 River St, Ste 5",1019.0,53508.0,42.8753193,-89.5329802,spartan pizza,"5813 Main St, Mc Farland, WI 53558",5813.0,53558.0,43.0146,-89.2887,0
70015,kVXyz0mYd7NaGuGdM_VMeQ,17504106,asian sweet bakery,1017 S Park St,1017.0,53715.0,43.055992,-89.3976859,asian sweet bakery,"1017 S Park St, Madison, WI 53715",1017.0,53715.0,43.055992,-89.3976859,1
61840,M4f1JtOp03-gv8xR5JtV8Q,17503813,papa john's pizza,6619 McKee Rd,6619.0,53719.0,43.0146933,-89.4982112,topper's pizza,"6291 McKee Rd., Suite F, Fitchburg, WI 53719",6291.0,53719.0,43.0155595,-89.47718,0
31275,RCfpKRSP5o04gdzy7Vhnqw,17502776,jodi's bar and grill,1821 Main St,1821.0,53528.0,43.1140164634,-89.6505199,silver fox bar,"118 E Main St, Marshall, WI 53559",118.0,53559.0,43.1671,-89.0635,0
41171,2vDSveTk2Wyp7XoNHjK1yg,17503048,laz bistro and bar,419 E Main St,419.0,53589.0,42.9166406,-89.215992,frontier bar,"109 N Main St, Poynette, WI 53955",109.0,53955.0,43.3908,-89.4029,0
15157,70nmPKnAufzeKfRNVE0-Pg,17502197,hong kong wok,"702 N Midvale Blvd, Ste 120",702.0,53705.0,43.0733473,-89.4530332,flaming wok,"4237 Lien Rd Ste H, Madison, WI 53704",4237.0,53704.0,43.1209,-89.3101,0
61891,HnhlGIi4qUOt3apovg-zdQ,17503813,topper's pizza,6291 Mckee Rd,6291.0,53719.0,43.015429,-89.480196,topper's pizza,"6291 McKee Rd., Suite F, Fitchburg, WI 53719",6291.0,53719.0,43.0155595,-89.47718,1
22770,HaRB76OqxMZ28snURM9tFw,17502483,papa bear's bbq,4527 Cottage Grove Rd,4527.0,53716.0,43.084097,-89.3045168,papa murphy's pizza,"4664 Cottage Grove Rd, Madison, WI 53716",4664.0,53716.0,43.0843,-89.3017,0
70658,EfHOn1Cc9q7aj02ijzrU1A,17504128,la rosita mexican buffet,6001 Monona Dr,6001.0,53716.0,43.0544889,-89.32595,la rosita,"6005 Monona Dr, Monona, WI 53716",6005.0,53716.0,43.0546552,-89.3255237,1
67601,CpPJ2UKAxDLwj95-HNFPHg,17504026,barriques market,"5957 McKee Rd, Ste 5",5957.0,53719.0,43.0149710513,-89.4576370192,halal international meat market,"745 S Gammon Rd, Madison, WI 53711",745.0,53711.0,43.0488176644,-89.5030852407,0
2125,EgbWvXVyExSqcFx9r7fZug,17501644,culver's,2523 Main St,2523.0,53528.0,43.111364,-89.6441679,culver's,"2523 Main St, Cross Plains, WI 53528",2523.0,53528.0,43.1112,-89.644,1
45799,NiBzh0kHusvH5rdnpm7yVw,17503228,bandung indonesian restaurant,"600 Williamson St, Ste M",600.0,53703.0,43.076604,-89.3745656,dragon city chinese restaurant,"600 W Verona Ave, Verona, WI 53593",600.0,53593.0,42.9886,-89.545,0
59210,uXZ4Of7CV77SmKIjya3y_A,17503721,varsity bar & grill,1205 W Main St,1205.0,53590.0,43.1797865,-89.233109,the rigby pub & grill,"119 E Main St, Madison, WI 53703",119.0,53703.0,43.0750283,-89.3811811,0
43413,KHZKC-xiTAC8yoxRC_95Tg,17503137,pizza hut,633 S Main St,633.0,53532.0,43.2393613,-89.342612,pizza pit,"1060 W Main St, Stoughton, WI 53589",1060.0,53589.0,42.9169,-89.2324,0
32771,VYpXvGPkx2k0lZlGry3HQw,17502813,coach's club,1200 Main St,1200.0,53528.0,43.1142288,-89.6586593,varsity club,"627 W Main St, Merrimac, WI 53561",627.0,53561.0,43.3731,-89.6372,0
12459,xOx-N9G7AteZTnZfVFfNHA,17502087,christy's landing,2952 Waubesa Ave,2952.0,53711.0,43.0061927664,-89.3347907211,christy's landing,"2952 Waubesa Ave, Madison, WI 53711",2952.0,53711.0,43.0065929,-89.3368292,1
46618,FDSl04CJhMXhVT5rT7-pjg,17503251,j & m bar and grill,127 W Main St,127.0,53508.0,42.860019,-89.536184,canopy bar,"1212 Main St, Waterloo, WI 53594",1212.0,53594.0,43.1978,-88.9747,0
24093,FhHD0Y_TPysnHOfB8uS6eQ,17502507,pitcher's pub,323 W Beltline Hwy,323.0,53713.0,43.0365968,-89.388805,pitcher's pub,"323 W Beltline Hwy, Madison, WI 53713",323.0,53713.0,43.0376,-89.3876,1
67024,cVPUJEJqjSR1oHjl2JPHqg,17503996,red rock saloon,322 W Johnson St,322.0,53703.0,43.074154,-89.391323,red rock saloon,"322 W Johnson St, Madison, WI 53703",322.0,53703.0,43.074154,-89.391323,1
71029,eRIgaUA3JFOxKXKH4mvshQ,17757960,norske nook restaurant & bakery,100 East Holum St,100.0,53532.0,43.24795,-89.343562,norske nook,"100 E Holum Street, DeForest, WI 53532",100.0,53532.0,43.247925,-89.343284,1
464,IXXERocY1bqGwRllcy8J2w,17501569,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,corner cafe,"30 W Main St, Belleville, WI 53508",30.0,53508.0,42.8595,-89.5324,0
9214,NiBzh0kHusvH5rdnpm7yVw,17501914,bandung indonesian restaurant,"600 Williamson St, Ste M",600.0,53703.0,43.076604,-89.3745656,lucy's family restaurant,"610 Corner St, Lodi, WI 53555",610.0,53555.0,43.3079,-89.5262,0
68307,HOCeog5qhTFVTJnHldF8kw,17504054,fink's cafe,204 W Main St,204.0,53572.0,43.008818,-89.740633,main street cafe,"5 W Main St, Evansville, WI 53536",5.0,53536.0,42.78034,-89.2993,0
73590,CRD6zKJSRbkiwTPYMIaavA,17826347,africana restaurant and lounge,2701 Atwood Ave,2701.0,53704.0,43.0937705,-89.3452006,food fight restaurant group,"2002 Atwood Ave, Madison, WI 53704",2002.0,53704.0,43.092265,-89.3547136,0
3418,0jy1V32K1F_7bM8mu3nK5w,17501692,main street pub & grill,120 E Main St,120.0,53572.0,43.0086740632,-89.7376195907,deerfield pub & grill,"15 N Main St, Deerfield, WI 53531",15.0,53531.0,43.053,-89.0755,0
54120,hFDC6D4Tea3badPl2d9KkA,17503527,falling water cafe,"Marriott-Madison West, 1313 John Q Hammons Dr",1313.0,53562.0,43.0875586,-89.5227535,grandview cafe,"1 John Nolen Dr, Madison, WI 53703",1.0,53703.0,43.072917,-89.378665,0
3171,l7A73zaNzDyWJJ0ixc2ymw,17501683,pizza pit,330 W Main St,330.0,53590.0,43.1832772,-89.2185271,pizza hut,"633 S Main St, De Forest, WI 53532",633.0,53532.0,43.2414,-89.3435,0
55473,vzqzoa-plufwTsQUwW_s6Q,17503573,pho nam noodle house,"610 Junction Rd, Ste 109",610.0,53717.0,43.0734853,-89.5267274,pho nam,"610 Junction Rd Suite 109, Madison, WI 53717",610.0,53717.0,43.073014,-89.52637,1
43913,ews1zoLozRjcTIQNthvPZg,17503181,kfc,1070 Emerald Terrace,1070.0,53590.0,43.1866,-89.2315,kfc,"1070 Emerald Ter, Sun Prairie, WI 53590",1070.0,53590.0,43.1867,-89.2316,1
37633,2J0mx9CAcP01RpwQkdBcGw,17502970,taco bell,2169 Deming Way Suite 100,2169.0,53562.0,43.09677,-89.5235,taco bell,"100 E Broadway, Monona, WI 53716",100.0,53716.0,43.0477,-89.3245,0
64346,lzD08INl2DDUcDGHXsMkmA,17503922,cafe assisi,"254 W. Gilman Street, Second Floor",254.0,53703.0,43.0751696,-89.3935408,crescendo espresso bar + music cafe,"1859 Monroe Street, Madison, WI 53711",1859.0,53711.0,43.0647844,-89.4171932,0
15651,qd1QvLRMJMPRQIdhyWmhRg,17502233,china wok,"204 S Century Ave, Unit A6",204.0,53597.0,43.1895553,-89.4614377,great china,"619 N Sherman Ave, Madison, WI 53704",619.0,53704.0,43.1087,-89.3637,0
44707,1Hhc1h5TETqtVMgasiimuQ,17503206,subway,1429 W Main St,1429.0,53590.0,43.1784005,-89.2377158,subway,"1429 W Main St, Sun Prairie, WI 53590",1429.0,53590.0,43.1787,-89.2372,1
46860,ISE6RcXsgPO1MgxypROEYg,17503266,northside family restaurant,1201 N Sherman Ave,1201.0,53704.0,43.1128465,-89.3637702,china wok chinese restaurant,"204 S Century Ave Ste A6, Waunakee, WI 53597",204.0,53597.0,43.1907,-89.4616,0
64202,pzLXZ0qeiRilQ3vM-gS1wg,17503913,avanti italian restaurant,119 S Main St,119.0,53593.0,42.9897108,-89.5331838,big sky restaurant,"176 East Main Street, Stoughton, WI 53589",176.0,53589.0,42.9167644,-89.21944,0
73545,cxyDANKI4ptp9VdbgEtCtg,17826344,circ,1 W Dayton St,1.0,53703.0,43.0756129,-89.3865836,circ,"1 W Dayton St, Madison, WI 53703",1.0,53703.0,43.0756129,-89.3865836,1
34823,KW5qy8mKBpgd2xL_5w7Mzg,17502869,topper's pizza,4128 E Washington Ave,4128.0,53704.0,43.1254222,-89.312196,pizza hut,"6771 University Ave Ste 101, Middleton, WI 53562",6771.0,53562.0,43.0969,-89.4985,0
2851,NiBzh0kHusvH5rdnpm7yVw,17501673,bandung indonesian restaurant,"600 Williamson St, Ste M",600.0,53703.0,43.076604,-89.3745656,de forest family restaurant,"505 W North St, De Forest, WI 53532",505.0,53532.0,43.2526,-89.3532,0
57453,IXXERocY1bqGwRllcy8J2w,17503653,sophia's bakery & cafe,"831 E Johnson St, Ste 4",831.0,53703.0,43.0838052,-89.3768109,jade mountain cafe,"2611 E. Johnson St, Madison, WI 53704",2611.0,53704.0,43.103192,-89.349841,0
